year,country,player_name,birth_date,position,squad_club,match_status,match_confidence,match_reason,transfermarkt_player_id,transfermarkt_name,value_eur,valuation_date,squad_source_url
2006,Saudi Arabia,Yasser Al-Qahtani,1982-10-10,FW,Al Hilal,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Saudi Arabia,Mabrouk Zaid,1979-02-11,GK,Al-Ittihad,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Saudi Arabia,Mohammad Khouja,1982-03-15,GK,Al Shabab,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Saudi Arabia,Malek Mouath,1981-08-10,FW,Al-Ahli,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Spain,Míchel Salgado,1975-10-22,DF,Real Madrid,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Spain,Mariano Pernía,1977-05-04,DF,Getafe,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Spain,Raúl,1977-06-27,FW,Real Madrid,matched,0.7,unique_name,520093,Raul,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Spain,Luis García,1978-06-24,MF,Liverpool,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Spain,Marcos Senna,1976-07-17,MF,Villarreal,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Spain,Santiago Cañizares,1969-12-18,GK,Valencia,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,Ali Boumnijel,1966-04-13,GK,Club Africain,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,Karim Essediri,1979-07-29,MF,Rosenborg,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,Ziad Jaziri,1978-07-12,FW,Troyes,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,Hatem Trabelsi,1977-01-25,DF,Ajax,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,Haykel Guemamdia,1981-12-22,FW,Strasbourg,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,Mehdi Nafti,1978-11-28,DF,Birmingham City,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,Yassine Chikhaoui,1986-09-02,MF,Étoile du Sahel,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,Kaies Ghodhbane,1976-01-07,MF,Konyaspor,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,Francileudo Santos,1979-03-20,FW,Toulouse,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,Jawhar Mnari,1976-11-08,MF,1. FC Nürnberg,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,Riadh Bouazizi,1973-04-08,MF,Kayseri Erciyesspor,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,Adel Chedli,1976-09-16,MF,1. FC Nürnberg,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,Radhi Jaïdi,1975-08-30,DF,Bolton Wanderers,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,Adel Nefzi,1974-03-16,GK,Monastir,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,David Jemmali,1974-12-13,DF,Bordeaux,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,Anis Ayari,1982-02-16,DF,Samsunspor,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,Hamed Namouchi,1984-01-12,MF,Rangers,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,Hamdi Kasraoui,1983-01-18,GK,Espérance de Tunis,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Tunisia,Sofiane Melliti,1978-08-18,MF,Gaziantepspor,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Ukraine,Andriy Nesmachniy,1979-02-28,DF,Dynamo Kyiv,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Ukraine,Oleksandr Yatsenko,1985-02-24,DF,Kharkiv,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Ukraine,Volodymyr Yezerskiy,1976-11-15,DF,Dnipro Dnipropetrovsk,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Ukraine,Andriy Rusol,1983-01-16,DF,Dnipro Dnipropetrovsk,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Ukraine,Andriy Shevchenko,1976-09-29,FW,AC Milan,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Ukraine,Oleh Shelayev,1976-11-05,DF,Dnipro Dnipropetrovsk,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Ukraine,Oleh Husyev,1983-04-25,DF,Dynamo Kyiv,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Ukraine,Serhii Rebrov,1974-06-03,FW,Dynamo Kyiv,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Ukraine,Dmytro Chyhrynskyi,1986-11-07,DF,Shakhtar Donetsk,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Ukraine,Andriy Husin,1972-12-11,MF,Krylya Sovetov Samara,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Ukraine,Vladyslav Vashchuk,1975-01-02,DF,Dynamo Kyiv,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Ukraine,Serhiy Nazarenko,1980-02-16,MF,Dnipro Dnipropetrovsk,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Ukraine,Oleksiy Byelik,1981-02-15,FW,Shakhtar Donetsk,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Ukraine,Vyacheslav Sviderskyi,1979-01-01,DF,Shakhtar Donetsk,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,Ukraine,Bohdan Shust,1986-03-04,GK,Shakhtar Donetsk,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2010,France,Thierry Henry,1977-08-17,FW,Barcelona,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Mexico,Óscar Pérez,1973-02-01,GK,Chiapas,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Mexico,Carlos Salcido,1980-04-02,DF,PSV Eindhoven,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Mexico,Rafael Márquez,1979-02-13,DF,Barcelona,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Mexico,Ricardo Osorio,1980-03-30,DF,VfB Stuttgart,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Mexico,Gerardo Torrado,1979-04-30,MF,Cruz Azul,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Mexico,Pablo Barrera,1987-06-21,MF,Pumas UNAM,matched,1,name_birth_country,51079,Pablo Barrera,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Mexico,Israel Castro,1980-12-29,MF,Pumas UNAM,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Mexico,Guillermo Franco,1976-11-03,FW,West Ham United,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Mexico,Cuauhtémoc Blanco,1973-01-17,FW,Veracruz,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Mexico,Paul Aguilar,1986-03-06,DF,Pachuca,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Mexico,Javier Hernández,1988-06-01,FW,Guadalajara,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Mexico,Efraín Juárez,1988-02-22,DF,Pumas UNAM,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Mexico,Jonny Magallón,1981-11-21,DF,Guadalajara,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Mexico,Jorge Torres Nilo,1988-01-16,DF,Atlas,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Mexico,Adolfo Bautista,1979-05-15,FW,Guadalajara,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Mexico,Alberto Medina,1983-05-29,MF,Guadalajara,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Mexico,Luis Ernesto Michel,1979-07-21,GK,Guadalajara,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Africa,Moeneeb Josephs,1980-05-19,GK,Orlando Pirates,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Africa,Siboniso Gaxa,1984-04-06,DF,Mamelodi Sundowns,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Africa,Tsepo Masilela,1985-05-05,DF,Maccabi Haifa,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Africa,Aaron Mokoena,1980-11-25,DF,Portsmouth,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Africa,MacBeth Sibaya,1977-11-25,MF,Rubin Kazan,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Africa,Katlego Mphela,1984-11-29,FW,Mamelodi Sundowns,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Africa,Teko Modise,1982-12-22,MF,Orlando Pirates,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Africa,Reneilwe Letsholonyane,1982-06-09,MF,Kaizer Chiefs,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Africa,Matthew Booth,1977-03-14,DF,Mamelodi Sundowns,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Africa,Lucas Thwala,1981-10-19,DF,Orlando Pirates,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Africa,Itumeleng Khune,1987-06-20,GK,Kaizer Chiefs,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Africa,Bernard Parker,1986-03-16,FW,Twente,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Africa,Siyabonga Nomvethe,1977-12-02,FW,Moroka Swallows,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Africa,Surprise Moriri,1980-03-20,MF,Mamelodi Sundowns,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Africa,Siyabonga Sangweni,1981-09-29,DF,Golden Arrows,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Africa,Shu-Aib Walters,1981-12-26,GK,Maritzburg United,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Africa,Thanduyise Khuboni,1986-05-23,MF,Golden Arrows,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Uruguay,Mauricio Victorino,1982-10-11,DF,Universidad de Chile,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Uruguay,Sebastián Eguren,1981-01-08,MF,AIK,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Uruguay,Diego Forlán,1979-05-19,FW,Atlético Madrid,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Uruguay,Juan Castillo,1978-04-17,GK,Deportivo Cali,matched,0.7,unique_name,662446,Juan Castillo,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Uruguay,Sebastián Abreu,1976-10-17,FW,Botafogo,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Uruguay,Nicolás Lodeiro,1989-03-21,MF,Ajax,matched,1,name_birth_country,72653,Nicolás Lodeiro,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Uruguay,Maxi Pereira,1984-06-08,DF,Benfica,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Uruguay,Andrés Scotti,1975-12-14,DF,Colo-Colo,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Uruguay,Álvaro Fernández,1985-10-11,MF,Universidad de Chile,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Uruguay,Martín Silva,1983-03-25,GK,Defensor Sporting,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Argentina,Diego Pozo,1978-02-16,GK,Colón,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Argentina,Clemente Rodríguez,1981-07-31,DF,Estudiantes,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Argentina,Mario Bolatti,1985-02-17,MF,Fiorentina,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Argentina,Gabriel Heinze,1978-04-19,DF,Marseille,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Argentina,Juan Sebastián Verón,1975-03-09,MF,Estudiantes,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Argentina,Ariel Garcé,1979-07-14,DF,Colón,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Argentina,Martín Palermo,1973-11-07,FW,Boca Juniors,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Argentina,Maxi Rodríguez,1981-01-02,MF,Liverpool,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Greece,Kostas Chalkias,1974-05-30,GK,PAOK,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Greece,Giourkas Seitaridis,1981-06-04,DF,Panathinaikos,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Greece,Nikos Spyropoulos,1983-10-10,DF,Panathinaikos,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Greece,Angelos Charisteas,1980-02-09,FW,1. FC Nürnberg,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Greece,Giorgos Karagounis,1977-03-06,MF,Panathinaikos,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Greece,Dimitris Salpingidis,1981-08-18,FW,Panathinaikos,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Greece,Vasilis Torosidis,1985-06-10,DF,Olympiacos,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Greece,Sotirios Kyrgiakos,1979-07-23,DF,Liverpool,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Greece,Kostas Katsouranis,1979-06-21,MF,Panathinaikos,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Greece,Sakis Prittas,1979-01-09,MF,Aris,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Nigeria,Nwankwo Kanu,1976-08-01,FW,Portsmouth,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Nigeria,Danny Shittu,1980-09-02,DF,Bolton Wanderers,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Nigeria,Yakubu,1982-11-22,FW,Everton,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Nigeria,Sani Kaita,1986-05-02,MF,Alania Vladikavkaz,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Nigeria,Austin Ejide,1984-04-08,GK,Hapoel Petah Tikva,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Nigeria,Chidi Odiah,1983-12-17,DF,CSKA Moscow,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Nigeria,Dickson Etuhu,1982-06-08,MF,Fulham,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Nigeria,Elderson Echiéjilé,1988-01-20,DF,Rennes,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Nigeria,Dele Aiyenugba,1983-11-20,GK,Bnei Yehuda,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Korea,Lee Woon-jae,1973-04-26,GK,Suwon Samsung Bluewings,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Korea,Oh Beom-seok,1984-07-29,DF,Ulsan Hyundai,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Korea,Kim Hyung-il,1984-04-27,DF,Pohang Steelers,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Korea,Cho Yong-hyung,1983-11-03,DF,Jeju United,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Korea,Kim Nam-il,1977-03-14,MF,Tom Tomsk,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Korea,Park Ji-sung,1981-03-30,MF,Manchester United,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Korea,Kim Jung-woo,1982-05-09,MF,Gwangju Sangmu,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Korea,Ahn Jung-hwan,1976-01-27,FW,Dalian Shide,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Korea,Lee Seung-yeoul,1989-03-06,FW,FC Seoul,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Korea,Lee Young-pyo,1977-04-23,DF,Al Hilal,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Korea,Kim Jae-sung,1983-10-03,MF,Pohang Steelers,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Korea,Lee Jung-soo,1980-01-08,DF,Kashima Antlers,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Korea,Kim Dong-jin,1982-01-29,DF,Ulsan Hyundai,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Korea,Jung Sung-ryong,1985-01-04,GK,Seongnam Ilhwa Chunma,matched,0.9,birth_country_fuzzy_name,81790,Sung-ryong Jung,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Korea,Yeom Ki-hun,1983-03-30,FW,Suwon Samsung Bluewings,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Korea,Lee Dong-gook,1979-04-29,FW,Jeonbuk Hyundai Motors,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Korea,Kim Young-kwang,1983-06-28,GK,Ulsan Hyundai,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,South Korea,Kang Min-soo,1986-02-14,DF,Suwon Samsung Bluewings,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Algeria,Lounès Gaouaoui,1977-09-28,GK,ASO Chlef,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Algeria,Madjid Bougherra,1982-10-07,DF,Rangers,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Algeria,Nadir Belhadj,1982-06-18,DF,Portsmouth,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Algeria,Antar Yahia,1982-03-21,DF,VfL Bochum,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Algeria,Yazid Mansouri,1978-02-25,MF,Lorient,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Algeria,Rafik Saïfi,1975-02-07,FW,Istres,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Algeria,Habib Bellaïd,1986-03-28,DF,Eintracht Frankfurt,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Algeria,Abdelkader Laïfaoui,1981-07-29,DF,ES Sétif,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Algeria,Karim Ziani,1982-08-17,MF,VfL Wolfsburg,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,Algeria,Faouzi Chaouchi,1984-12-05,GK,ES Sétif,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
2010,England,David James,1970-08-01,GK,Portsmouth,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2010_FIFA_World_Cup_squads
